"hoboID","site","year","rep","unit","folder","integral_mol","integral_lux","integral_mol_3p","integral_lux_3p","integral_mol_5p","integral_lux_5p"
"H05","SE","19","a","H05","SE19a",47045.6332,2543007.2,47057.3153333333,2543638.66666667,47001.66425,2540630.5
"J12","SE","19","a","J12","SE19a",65686.69385,3550632.1,65325.5985166668,3531113.43333333,64929.6679299999,3509711.78
"H54","SE","19","a","H54","SE19a",30032.07675,1623355.5,30125.5369000002,1628407.4,30162.0714399999,1630382.24
"H16","SE","19","a","H16","SE19a",58973.51745,3187757.7,58899.1745833333,3183739.16666667,58875.38494,3182453.24
"H11","SE","19","a","H11","SE19a",66561.4867,3597918.2,66592.2861166667,3599583.03333333,66649.42386,3602671.56
"H27","SE","19","a","H27","SE19a",70611.06455,3816814.3,70530.1498666667,3812440.53333333,70481.22933,3809796.18
"H39","SE","19","a","H39","SE19a",71020.46585,3838944.1,71003.4729833335,3838025.56666667,70966.9386899999,3836050.74
"H52","SE","19","a","H52","SE19a",33469.9188,1809184.8,33465.6705833335,1808955.16666667,33446.9784299999,1807944.78
"H57","SE","19","a","H57","SE19a",8017.70945,433389.7,7895.8400833335,426802.16666667,7893.49045999989,426675.159999996
"H28","SE","19","a","H28","SE19a",22589.2807,1221042.2,22463.0305333334,1214217.86666667,22474.10266,1214816.36
"H14","SE","19","a","H14","SE19a",60858.1032,3289627.2,60781.6359166667,3285493.83333333,60748.50032,3283702.72
"H67","SE","19","a","H67","SE19a",73511.23555,3973580.3,73307.3230000001,3962558,73204.0918899999,3956977.94
"H44","SE","19","a","H44","SE19a",74690.9084,4037346.4,74480.6238333334,4025979.66666667,74354.4529699999,4019159.62
"H41","SE","19","a","H41","SE19a",38034.4645,2055917,38131.1103500001,2061141.1,38191.2220299999,2064390.38
"H15","SE","19","a","H15","SE19a",26829.6028,1450248.8,26874.2087666667,1452659.93333333,26843.62173,1451006.58
"H42","SE","19","a","H42","SE19a",75483.4521,4080186.6,75488.7622166668,4080473.63333334,75470.7074499999,4079497.7
"H68","SE","19","a","H68","SE19a",49549.142,2678332,49459.0007500002,2673459.5,49495.7739399999,2675447.24
"H33","SE","19","a","H33","SE19a",54718.2307,2957742.2,54911.5230166668,2968190.43333334,55034.29543,2974826.78
"H02","SE","19","a","H02","SE19a",36833.10965,1990978.9,36690.7953166667,1983286.23333333,36650.86245,1981127.7
"H34","SE","19","a","H34","SE19a",69004.24335,3729959.1,69004.2427333334,3729959.06666667,68990.22331,3729201.26
"H40","SE","19","a","H40","SE19a",61564.4221,3327806.6,61577.1667500001,3328495.5,61624.3213999999,3331044.4
"H37","SE","19","a","H37","SE19a",52886.8121,2858746.6,53033.3746500001,2866668.9,53037.8349999999,2866910
"H17","SE","19","a","H17","SE19a",32396.39155,1751156.3,32524.8987166667,1758102.63333333,32594.5691,1761868.6
"H18","SE","19","a","H18","SE19a",26035.2683,1407311.8,26026.7724833334,1406852.56666667,26041.64081,1407656.26
"H25","SE","19","a","H25","SE19a",14582.72675,788255.5,14410.8747000001,778966.199999999,14380.88546,777345.159999999
"H01","TM","19","a","H01","TM19a",56230.46695,3039484.7,55601.7376666667,3005499.33333333,55086.00959,2977622.14
"H65","TM","19","a","H65","TM19a",35069.5805,1895653,35409.435366667,1914023.53333333,35637.9878200001,1926377.72
"H46","TM","19","a","H46","TM19a",64835.39785,3504616.1,65311.1931833336,3530334.76666667,65187.1464900001,3523629.54
"H35","TM","19","a","H35","TM19a",47935.1576,2591089.6,47820.4563666669,2584889.53333333,47675.16822,2577036.12
"H50","TM","19","a","H50","TM19a",48893.78875,2642907.5,49318.606716667,2665870.63333333,49602.3846300001,2681209.98
"H38","TM","19","a","H38","TM19a",48654.22855,2629958.3,47940.5349333336,2591380.26666666,48124.0559200001,2601300.32
"H36","TM","19","a","H36","TM19a",45288.8843,2448047.8,45471.5557666669,2457921.93333333,45538.67685,2461550.1
"H47","TM","19","a","H47","TM19a",81073.3196,4382341.6,80053.7574666669,4327230.13333333,79829.4536000001,4315105.6
"H20","TM","19","a","H20","TM19a",39504.66135,2135387.1,39649.1001000001,2143194.6,39937.97575,2158809.5
"H51","TM","19","a","H51","TM19a",42209.08385,2281572.1,42064.645716667,2273764.63333333,42081.6388300001,2274683.18
"H70","TM","19","a","H70","TM19a",65393.36525,3534776.5,65346.634866667,3532250.53333333,65044.1644300001,3515900.78
"H03","TM","19","a","H03","TM19a",30403.0628,1643408.8,30199.15025,1632386.5,30178.75881,1631284.26
"H23","TM","19","a","H23","TM19a",69309.93365,3746482.9,69488.3569000001,3756127.4,69258.95579,3743727.34
"H48","TM","19","a","H48","TM19a",65611.6227,3546574.2,65993.9578833336,3567240.96666666,66024.5449200001,3568894.32
"H31","TM","19","a","H31","TM19a",66228.32205,3579909.3,66627.6507166669,3601494.63333333,66269.10493,3582113.78
"H05","TM","19","a","H05","TM19a",63644.78965,3440258.9,64477.4321,3485266.6,64628.66701,3493441.46
"J12","TM","19","a","J12","TM19a",57806.2026,3124659.6,56149.4141333336,3035103.46666667,55027.8955400001,2974480.84
"H54","TM","19","a","H54","TM19a",39699.3942,2145913.2,39843.8323333337,2153720.66666667,40305.3964800001,2178670.08
"H16","TM","19","a","H16","TM19a",70560.2913,3814069.8,69472.7583166667,3755284.23333333,69127.80633,3736638.18
"H11","TM","19","a","H11","TM19a",47837.1853,2585793.8,47318.9078,2557778.8,47261.13267,2554655.82
"H27","TM","19","a","H27","TM19a",67862.02745,3668217.7,67751.5744333335,3662247.26666667,68025.1567500001,3677035.5
"H39","TM","19","a","H39","TM19a",79989.63955,4323764.3,80397.4640333336,4345808.86666666,79999.8349000001,4324315.4
"H52","TM","19","a","H52","TM19a",55095.1941,2978118.6,55010.2303833337,2973525.96666667,54651.6839800001,2954145.08
"H57","TM","19","a","H57","TM19a",42349.86145,2289181.7,42086.4744833337,2274944.56666667,41891.6956300001,2264415.98
"H28","TM","19","a","H28","TM19a",66157.4467,3576078.2,65715.6364833335,3552196.56666666,65708.83946,3551829.16
"H14","TM","19","a","H14","TM19a",63004.1661,3405630.6,62562.3558833333,3381748.96666667,62519.87421,3379452.66
"H67","TM","19","a","H67","TM19a",67197.328,3632288,66619.575466667,3601058.13333333,66103.8462800001,3573180.88
"H44","TM","19","a","H44","TM19a",35911.3009,1941151.4,36752.4397833336,1986618.36666667,37185.7536900001,2010040.74
"H41","TM","19","a","H41","TM19a",38396.67785,2075496.1,38454.028466667,2078596.13333333,38659.2154200001,2089687.32
"H15","TM","19","a","H15","TM19a",69641.47955,3764404.3,70142.7641833333,3791500.76666667,70181.84753,3793613.38
"H42","TM","19","a","H42","TM19a",75260.62515,4068141.9,74370.6327000003,4020034.2,73932.6459400001,3996359.24
"H68","TM","19","a","H68","TM19a",35718.92495,1930752.7,36130.9988833337,1953026.96666667,36572.8098400001,1976908.64
"H33","TM","19","a","H33","TM19a",61174.1424,3306710.4,61293.0912333335,3313140.06666666,61439.22816,3321039.36
"H02","TM","19","a","H02","TM19a",70607.4848,3816620.8,70607.4848,3816620.8,70643.16982,3818549.72
"H34","TM","19","a","H34","TM19a",42677.4391,2306888.6,42690.1843666669,2307577.53333333,42728.41844,2309644.24
"H40","TM","19","a","H40","TM19a",54992.6486,2972575.6,55120.093866667,2979464.53333333,55176.1697100001,2982495.66
"H37","TM","19","a","H37","TM19a",56821.4735,3071431,56791.7366000002,3069823.6,56882.6478200001,3074737.72
"H17","TM","19","a","H17","TM19a",44530.7765,2407069,45431.3898000001,2455750.8,45983.65254,2485602.84
"H18","TM","19","a","H18","TM19a",54890.48235,2967053.1,54771.5329000001,2960623.4,54385.79865,2939772.9
"H25","TM","19","a","H25","TM19a",58910.79135,3184367.1,58961.7693333335,3187122.66666666,59114.70353,3195389.38
"H01","TB","19","a","H01","TB19a",56783.05455,3069354.3,56099.0978333333,3032383.66666667,55327.62921,2990682.66
"H65","TB","19","a","H65","TB19a",53247.6398,2878250.8,53186.0409666668,2874921.13333333,53288.42194,2880455.24000001
"H46","TB","19","a","H46","TB19a",69359.3157,3749152.2,68985.4757166668,3728944.63333333,68859.7294899999,3722147.54000001
"H35","TB","19","a","H35","TB19a",47579.71155,2571876.3,47783.6234833335,2582898.56666667,47941.6555399999,2591440.84
"H50","TB","19","a","H50","TB19a",12618.07115,682057.9,13325.9230833335,720320.166666664,13629.6674299999,736738.780000005
"H38","TB","19","a","H38","TB19a",70650.8784,3818966.4,70487.3236000001,3810125.6,69591.8077899999,3761719.34
"H36","TB","19","a","H36","TB19a",39096.81035,2113341.1,38920.5115166668,2103811.43333333,38741.2384999999,2094121
"H47","TB","19","a","H47","TB19a",49999.96295,2702700.7,50161.3939500001,2711426.7,50336.4187499999,2720887.50000001
"H20","TB","19","a","H20","TB19a",35696.4419,1929537.4,35798.3984833333,1935048.56666667,35716.1961999999,1930605.2
"H51","TB","19","a","H51","TB19a",58784.9303,3177563.8,58217.2676666668,3146879.33333333,57941.5608099999,3131976.26000001
"H70","TB","19","a","H70","TB19a",65759.9742,3554593.2,65547.5658333335,3543111.66666666,65326.66091,3531170.86000001
"H03","TB","19","a","H03","TB19a",54961.57785,2970896.1,54855.3736666666,2965155.33333333,54839.23069,2964282.74
"H23","TB","19","a","H23","TB19a",57136.10855,3088438.3,57374.0062166667,3101297.63333333,57317.0807299999,3098220.58
"H48","TB","19","a","H48","TB19a",58084.58505,3139707.3,57748.9796333335,3121566.46666666,57498.3378099999,3108018.26
"H31","TB","19","a","H31","TB19a",39937.3708,2158776.8,40695.6703833333,2199765.96666667,41126.4353599999,2223050.56
"H05","TB","19","a","H05","TB19a",58289.2894,3150772.4,58259.5518833333,3149164.96666667,58322.4247499999,3152563.5
"J12","TB","19","a","J12","TB19a",60145.4092,3251103.2,59754.5769666668,3229977.13333333,59334.85723,3207289.58000001
"H54","TB","19","a","H54","TB19a",47438.7212,2564255.2,47551.2974000001,2570340.4,47592.92906,2572590.76000001
"H16","TB","19","a","H16","TB19a",49805.41695,2692184.7,49675.8472666666,2685180.93333333,49649.9329599999,2683780.16
"H11","TB","19","a","H11","TB19a",53276.90495,2879832.7,53070.8692166666,2868695.63333333,52793.8884499999,2853723.7
"H27","TB","19","a","H27","TB19a",50953.8285,2754261,50970.8213666667,2755179.53333333,51068.5292399999,2760461.04
"H39","TB","19","a","H39","TB19a",46985.4897,2539756.2,47303.0403500001,2556921.1,47704.9176999999,2578644.2
"H52","TB","19","a","H52","TB19a",58742.33035,3175261.1,58708.3452333335,3173424.06666666,58721.9396499999,3174158.90000001
"H57","TB","19","a","H57","TB19a",32722.1821,1768766.6,32858.1238000002,1776114.8,32980.89646,1782751.16000001
"H28","TB","19","a","H28","TB19a",76162.29665,4116880.9,75794.8293,4097017.8,75425.6629099999,4077062.86
"H14","TB","19","a","H14","TB19a",32142.50495,1737432.7,32553.5157499999,1759649.5,32882.9615299999,1777457.38
"H67","TB","19","a","H67","TB19a",65529.7824,3542150.4,65614.7467333335,3546743.06666666,65295.28417,3529474.82000001
"H44","TB","19","a","H44","TB19a",66571.64505,3598467.3,67166.3898333335,3630615.66666666,67321.0234399999,3638974.24
"H41","TB","19","a","H41","TB19a",55364.0139,2992649.4,55491.4591666668,2999538.33333333,55573.0243099999,3003947.26
"H15","TB","19","a","H15","TB19a",34942.3042,1888773.2,34905.1327666666,1886763.93333333,34837.7995499999,1883124.3
"H42","TB","19","a","H42","TB19a",68275.0307,3690542.2,68088.1110166669,3680438.43333333,67938.5752699999,3672355.42
"H68","TB","19","a","H68","TB19a",68375.79465,3695988.9,68316.3196166668,3692774.03333333,68447.16321,3699846.66000001
"H33","TB","19","a","H33","TB19a",33745.1285,1824061,33345.7998333334,1802475.66666666,33213.6815899999,1795334.14
"H02","TB","19","a","H02","TB19a",53831.69405,2909821.3,53976.1321833333,2917628.76666667,53926.00372,2914919.12
"H34","TB","19","a","H34","TB19a",76750.92965,4148698.9,76623.4843833334,4141809.96666667,76485.8435199999,4134369.92
"H40","TB","19","a","H40","TB19a",70379.6721,3804306.6,69909.1868833335,3778874.96666666,69639.85266,3764316.36
"H37","TB","19","a","H37","TB19a",34922.20395,1887686.7,35117.6200666668,1898249.73333333,36015.68456,1946793.76
"H17","TB","19","a","H17","TB19a",52359.51215,2830243.9,52410.4901333333,2832999.46666667,52308.5342899999,2827488.34
"H18","TB","19","a","H18","TB19a",53588.95555,2896700.3,53733.3936833333,2904507.76666667,53900.5591899999,2913543.74
"H25","TB","19","a","H25","TB19a",48900.75955,2643284.3,48441.9564666667,2618484.13333333,48480.1901699999,2620550.82
"H18","CB","19","a","H18","CB19a",42060.71755,2273552.3,41955.5752666667,2267868.93333334,41917.66001,2265819.46
"H70","CB","19","a","H70","CB19a",38380.3442,2074613.2,38424.9501666667,2077024.33333333,38378.43278,2074509.88
"H25","CB","19","a","H25","CB19a",51487.8902,2783129.2,51358.3211333333,2776125.46666667,51285.25267,2772175.82
"H05","CB","19","a","H05","CB19a",4353.44775,235321.5,4440.20349999999,240011.000000001,4510.00659,243784.14
"H01","CB","19","a","H01","CB19a",33794.69925,1826740.5,33571.6694166667,1814684.83333333,33251.14446,1797359.16
"H46","CB","19","a","H46","CB19a",31930.01765,1725946.9,31918.3355166667,1725315.43333333,31904.21015,1724551.9
"H20","CB","19","a","H20","CB19a",34000.01595,1837838.7,34082.85525,1842316.5,34106.43276,1843590.96
"H50","CB","19","a","H50","CB19a",37324.14035,2017521.1,37173.3302,2009369.2,37075.62171,2004087.66
"H36","CB","19","a","H36","CB19a",7346.22235,397093.1,7347.21765000003,397146.900000001,7347.53584999997,397164.100000002
"H57","CB","19","a","H57","CB19a",24246.8696,1310641.6,24064.1975166667,1300767.43333333,23979.55237,1296192.02
"H41","CB","19","a","H41","CB19a",39185.6455,2118143,39185.6455,2118143,39168.44013,2117212.98
"H28","CB","19","a","H28","CB19a",45256.8238,2446314.8,45307.8017833333,2449070.36666667,45314.1738,2449414.8
"H44","CB","19","a","H44","CB19a",36769.36605,1987533.3,36725.8219833333,1985179.56666667,36723.80425,1985070.5
"H65","CB","19","a","H65","CB19a",19723.13305,1066115.3,19727.3812666667,1066344.93333333,19727.91234,1066373.64
"H40","CB","19","a","H40","CB19a",42383.1263,2290979.8,42353.3887833333,2289372.36666667,42320.04056,2287569.76
"H17","CB","19","a","H17","CB19a",19426.2432,1050067.2,19599.35695,1059424.7,19696.10936,1064654.56
"H37","CB","19","a","H37","CB19a",14467.6216,782033.6,14573.8923833334,787777.966666668,14650.42602,791914.920000002
"H23","CB","19","a","H23","CB19a",43453.06825,2348814.5,43512.5426666666,2352029.33333334,43553.11255,2354222.3
"H14","CB","19","a","H14","CB19a",31803.5831,1719112.6,31836.5063166667,1720892.23333333,31833.97046,1720755.16
"H34","CB","19","a","H34","CB19a",32037.153,1731738,31900.1494,1724332.4,31796.91866,1718752.36
"H52","CB","19","a","H52","CB19a",21303.86925,1151560.5,21217.8436333333,1146910.46666667,21120.98528,1141674.88
"H35","CB","19","a","H35","CB19a",7919.54105,428083.3,7934.40950000003,428887.000000001,7946.94176999997,429564.420000002
"H47","CB","19","a","H47","CB19a",41349.02625,2235082.5,41420.1834166667,2238928.83333333,41443.33629,2240180.34
"H27","CB","19","a","H27","CB19a",35509.84535,1919451.1,35622.42155,1925536.3,35708.65967,1930197.82
"H11","CB","19","a","H11","CB19a",15597.905,843130,15710.4152166667,849211.633333334,15763.50405,852081.300000001
"J12","CB","19","a","J12","CB19a",22428.38805,1212345.3,22262.7088333333,1203389.66666666,22002.08293,1189301.78
"H38","CB","19","a","H38","CB19a",37278.9467,2015078.2,37286.38185,2015480.1,37301.92814,2016320.44
"H48","CB","19","a","H48","CB19a",38610.33435,2087045.1,38584.84505,2085667.3,38563.81647,2084530.62
"H68","CB","19","a","H68","CB19a",27702.2219,1497417.4,27702.4210833333,1497428.16666667,27767.61718,1500952.28
"H03","CB","19","a","H03","CB19a",38867.22905,2100931.3,38728.4987833333,2093432.36666667,38634.16272,2088333.12
"H42","CB","19","a","H42","CB19a",26915.0543,1454867.8,26971.3424,1457910.4,27008.72646,1459931.16
"H15","CB","19","a","H15","CB19a",31297.38055,1691750.3,31272.9543833333,1690429.96666667,31294.51379,1691595.34
"H54","CB","19","a","H54","CB19a",26697.7903,1443123.8,26852.8492833333,1451505.36666667,26920.50144,1455162.24
"H67","CB","19","a","H67","CB19a",8469.54975,457813.5,8517.14285000001,460386.099999999,8557.08915999998,462545.360000002
"H51","CB","19","a","H51","CB19a",23974.44415,1295915.9,24099.765,1302690,24223.28099,1309366.54
"H39","CB","19","a","H39","CB19a",37525.8625,2028425,37525.8625,2028425,37546.25357,2029527.22
"H31","CB","19","a","H31","CB19a",57486.1933,3107361.8,57316.2664833333,3098176.56666667,57231.30326,3093583.96
"H02","CB","19","a","H02","CB19a",38821.43415,2098455.9,38836.3032166667,2099259.63333333,38819.52273,2098352.58
"H16","CB","19","a","H16","CB19a",45546.16195,2461954.7,45383.6684333333,2453171.26666667,45279.8008,2447556.8
"H33","CB","19","a","H33","CB19a",26713.32475,1443963.5,26752.6206,1446087.6,26770.67512,1447063.52
