rec,year,lon,lat,Dclip,Rclip,Dplane,Rplane,H,L,unit,dpHB,new_unit
TB,17,336.9092205,5125.413844,2.469739819,1.641607824,2.400276778,1.396807077,0.130502654,0.5,1,-2.258562422,H01
TB,17,336.9092205,5125.413844,2.527361794,1.641826321,2.462945769,1.411476376,0.154073108,0.75,1,-2.258562422,H01
TB,17,336.9294615,5126.733561,2.22659193,3.116757773,2.157513343,2.430138512,0.406726472,0.25,26,-2.760470864,H26
TB,17,336.9294615,5126.733561,2.320152031,3.174118656,2.281063035,2.748833214,0.562544434,0.5,26,-2.760470864,H26
TB,17,336.9294615,5126.733561,2.374670167,2.936602189,2.340127961,2.59226335,0.61650341,0.75,26,-2.760470864,H26
TB,17,339.6620034,5126.59997,2.268864921,2.029031844,2.266846314,2.016202435,0.204034166,0.25,33,-2.332990971,H33
TB,17,339.6620034,5126.59997,2.356719387,1.691368996,2.356271362,1.689321712,0.218789845,0.5,33,-2.332990971,H33
TB,17,339.6620034,5126.59997,2.418714178,1.544342821,2.418465014,1.543414183,0.218789845,0.75,33,-2.332990971,H33
TB,17,338.4637332,5127.223394,2.301417915,1.542159655,2.26002256,1.405978754,0.118496361,0.25,2,-2.226993205,H02
TB,17,338.4637332,5127.223394,2.391368014,1.384139412,2.377829482,1.348444883,0.132896698,0.5,2,-2.226993205,H02
TB,17,338.4637332,5127.223394,2.46058053,1.356572125,2.451268307,1.333288671,0.143185485,0.75,2,-2.226993205,H02
TB,17,337.0185221,5121.604479,2.289275928,2.578475397,2.218711016,2.034877292,0.252312372,0.25,3,-2.358827456,H03
TB,17,337.0185221,5121.604479,2.372807101,2.024335543,2.335298071,1.807664347,0.264036757,0.5,3,-2.358827456,H03
TB,17,337.0185221,5121.604479,2.464854283,1.990155627,2.447526682,1.887677219,0.264036757,0.75,3,-2.358827456,H03
TB,18,334.3640552,5125.189784,2.311477251,6.856467825,2.201102238,4.401326819,0.656602576,0.25,U15,-2.801531719,H11
TB,18,334.3640552,5125.189784,2.351136687,4.406335569,2.271977281,3.245487335,0.704472694,0.5,U15,-2.801531719,H11
TB,18,334.3640552,5125.189784,2.38159484,3.40273083,2.313583111,2.647300586,0.705603833,0.75,U15,-2.801531719,H11
TB,18,333.3446005,5124.655812,2.451764453,1.064135047,2.335510655,1.024859256,0.019651869,0.25,U22,-2.921716387,H14
TB,18,333.3446005,5124.655812,2.422765163,1.060984041,2.351111792,1.03404802,0.04320564,0.5,U22,-2.921716387,H14
TB,18,333.3446005,5124.655812,2.30961232,1.138138039,2.250839506,1.086807659,0.15905056,0.75,U22,-2.921716387,H14
TB,18,335.6028288,5125.398355,2.270021795,3.64167947,2.269106052,3.628882281,0.402739923,0.25,U12,-2.607169785,H31
TB,18,335.6028288,5125.398355,2.377591503,3.069433521,2.376637479,3.058571518,0.426755877,0.5,U12,-2.607169785,H31
TB,18,335.6028288,5125.398355,2.407188847,2.632180261,2.406811896,2.628652563,0.474884154,0.75,U12,-2.607169785,H31
TB,18,336.033344,5124.789272,2.593093005,1.122176661,2.351786166,1.017271035,0.015279431,0.25,U06,-2.129744356,H16
TB,18,336.033344,5124.789272,2.76067758,1.12306172,2.35309162,1.004392943,0.015279431,0.5,U06,-2.129744356,H16
TB,18,336.033344,5124.789272,2.856840209,1.121780209,2.36218586,1.00210824,0.015279431,0.75,U06,-2.129744356,H16
TB,18,335.7733903,5123.704618,2.150152692,2.720785089,1.9557293,1.506875384,0.479107348,0.25,U25,-2.828843513,H15
TB,18,335.7733903,5123.704618,2.346265912,3.341703093,2.233370131,2.230541839,0.534149003,0.5,U25,-2.828843513,H15
TB,18,335.7733903,5123.704618,2.430041227,3.391094816,2.32748785,2.339688743,0.574684144,0.75,U25,-2.828843513,H15
TB,18,334.3680953,5123.629545,2.234473651,2.270005304,2.20342117,2.05124541,0.271725495,0.25,U14,-2.914286187,H48
TB,18,334.3680953,5123.629545,2.287850627,2.003094888,2.243809433,1.757390906,0.370706755,0.5,U14,-2.914286187,H48
TB,18,334.3680953,5123.629545,2.322827696,1.760846905,2.287304893,1.601004076,0.401477436,0.75,U14,-2.914286187,H48
TB,18,332.9303036,5123.229076,2.143355824,1.887187449,2.128273946,1.805404004,0.311726535,0.25,U07,-2.800599363,H39
TB,18,332.9303036,5123.229076,2.246732284,1.949465335,2.221809962,1.81000387,0.424085375,0.5,U07,-2.800599363,H39
TB,18,332.9303036,5123.229076,2.30949117,2.018130828,2.283169501,1.862429355,0.513275262,0.75,U07,-2.800599363,H39
TB,18,332.6703421,5121.560375,2.286058817,1.104874715,2.253473957,1.08089804,0.050551008,0.25,U24,-2.72219061,H38
TB,18,332.6703421,5121.560375,2.238946551,1.303966774,2.213377471,1.251462322,0.219056271,0.5,U24,-2.72219061,H38
TB,18,332.6703421,5121.560375,2.268654416,1.566133555,2.245937665,1.484130705,0.418251119,0.75,U24,-2.72219061,H38
TB,18,337.446771,5125.506795,2.34408973,2.704624566,2.192245736,1.669102348,0.212399504,0.25,U29,-2.433797889,H44
TB,18,337.446771,5125.506795,2.420831622,2.331108661,2.315078063,1.685185417,0.258695283,0.5,U29,-2.433797889,H44
TB,18,337.446771,5125.506795,2.511438655,2.53921655,2.451471648,2.075606977,0.295072975,0.75,U29,-2.433797889,H44
TB,18,340.3629554,5125.239762,2.315025796,1.491258908,2.222352423,1.25147384,0.105517957,0.25,U19,-2.314073081,H29
TB,18,340.3629554,5125.239762,2.406425543,1.71013152,2.358742755,1.514740742,0.180955548,0.5,U19,-2.314073081,H29
TB,18,340.3629554,5125.239762,2.460286419,1.621038672,2.428879403,1.501179949,0.19953183,0.75,U19,-2.314073081,H29
TB,18,339.8430623,5124.121737,2.231362554,1.819725851,2.131143371,1.415720197,0.205357398,0.25,U13,-2.448600018,H37
TB,18,339.8430623,5124.121737,2.333939123,1.909569998,2.285190864,1.662613825,0.286855587,0.5,U13,-2.448600018,H37
TB,18,339.8430623,5124.121737,2.369054329,1.701217055,2.346397019,1.602745404,0.314560147,0.75,U13,-2.448600018,H37
TB,18,338.8520436,5123.971568,2.370414109,1.368140046,2.231172476,1.128626396,0.070734401,0.25,U21,-2.253367102,H20
TB,18,338.8520436,5123.971568,2.439587154,1.37089603,2.35806949,1.202650619,0.106559907,0.5,U21,-2.253367102,H20
TB,18,338.8520436,5123.971568,2.515243146,1.31805056,2.437517248,1.177382368,0.106847396,0.75,U21,-2.253367102,H20
TB,18,337.6335741,5123.496004,2.397790363,1.142328728,2.333793767,1.085845551,0.037330462,0.25,U20,-2.558512336,H27
TB,18,337.6335741,5123.496004,2.407726751,3.325365025,2.271692838,2.060150742,0.411447152,0.5,U20,-2.558512336,H27
TB,18,337.6335741,5123.496004,2.435368701,2.679458508,2.35949482,2.070634614,0.431219733,0.75,U20,-2.558512336,H27
TB,18,336.471966,5123.003752,2.642257768,1.03258965,2.361503918,1.003200523,0.006294867,0.25,U04,-2.277422161,H17
TB,18,336.471966,5123.003752,2.514066831,1.74114064,2.263343683,1.119117261,0.118823888,0.5,U04,-2.277422161,H17
TB,18,336.471966,5123.003752,2.537603,1.631133773,2.348486404,1.159497688,0.146116972,0.75,U04,-2.277422161,H17
TB,18,337.9503599,5122.444716,2.629452391,1.036035579,2.325755483,1.002929467,0.006987296,0.25,U23,-2.006065347,H05
TB,18,337.9503599,5122.444716,2.796119057,1.036035579,2.325623531,1.000732367,0.006987296,0.5,U23,-2.006065347,H05
TB,18,337.9503599,5122.444716,2.893612808,1.036035579,2.325599079,1.000325496,0.006987296,0.75,U23,-2.006065347,H05
TB,18,339.8024303,5122.936958,2.242181629,1.126574549,2.226936364,1.112255878,0.066995387,0.25,U03,-2.473551663,H42
TB,18,339.8024303,5122.936958,2.299189134,1.110909546,2.295169828,1.107439565,0.098585911,0.5,U03,-2.473551663,H42
TB,18,339.8024303,5122.936958,2.29433046,1.158396952,2.28516728,1.147516604,0.182348229,0.75,U03,-2.473551663,H42
TB,18,339.6724414,5121.535248,2.189357398,1.143973348,2.171426614,1.125125127,0.089370093,0.25,U02,-2.327423203,H46
TB,18,339.6724414,5121.535248,2.184248574,1.26691743,2.150348562,1.206817451,0.255626124,0.5,U02,-2.327423203,H46
TB,18,339.6724414,5121.535248,2.273549843,1.35995154,2.235067778,1.271529864,0.313378772,0.75,U02,-2.327423203,H46
TB,18,340.3872659,5121.026283,2.241524501,1.241814795,2.117683911,1.092483401,0.095336585,0.25,U11,-2.444039663,H41
TB,18,340.3872659,5121.026283,2.189884933,1.43542454,2.09003964,1.209206039,0.330569231,0.5,U11,-2.444039663,H41
TB,18,340.3872659,5121.026283,2.362956931,1.755084096,2.298409955,1.488651453,0.338123855,0.75,U11,-2.444039663,H41
TB,18,339.4693363,5119.524463,2.122507991,1.582136615,2.076971573,1.424508581,0.260426751,0.25,U08,-2.482197018,H45
TB,18,339.4693363,5119.524463,2.331030698,2.137365001,2.266841184,1.758446169,0.337144778,0.5,U08,-2.482197018,H45
TB,18,339.4693363,5119.524463,2.33541635,2.079212128,2.285039125,1.78481798,0.479211443,0.75,U08,-2.482197018,H45
TB,18,340.1110592,5119.466049,2.330680558,1.913539987,2.25274925,1.546602329,0.145801059,0.25,U28,-2.174540934,H36
TB,18,340.1110592,5119.466049,2.427582205,1.752983593,2.351933918,1.450825003,0.171984439,0.5,U28,-2.174540934,H36
TB,18,340.1110592,5119.466049,2.501451198,1.64412008,2.395262626,1.305425674,0.171984439,0.75,U28,-2.174540934,H36
TB,18,338.3564568,5118.306324,2.244179852,1.611500385,2.192967088,1.42933852,0.16183247,0.25,U05,-2.592040384,H18
TB,18,338.3564568,5118.306324,2.22583489,1.608057939,2.172041798,1.419075905,0.348110919,0.5,U05,-2.592040384,H18
TB,18,338.3564568,5118.306324,2.312115309,1.563530174,2.257777736,1.385396803,0.348110919,0.75,U05,-2.592040384,H18
TB,18,337.3492253,5120.542401,2.301056296,1.993201551,2.191892098,1.482915398,0.174292954,0.25,U27,-2.300453061,H61
TB,18,337.3492253,5120.542401,2.37354012,1.535630254,2.275356823,1.26498008,0.174292954,0.5,U27,-2.300453061,H61
TB,18,337.3492253,5120.542401,2.477572597,1.594288158,2.391107588,1.32327488,0.180718181,0.75,U27,-2.300453061,H61
TB,18,336.9267916,5118.13113,2.268841974,2.531285845,2.263845361,2.487424096,0.268764923,0.25,U26,-2.338687474,H19
TB,18,336.9267916,5118.13113,2.342214578,1.906303035,2.336501981,1.873969409,0.276497398,0.5,U26,-2.338687474,H19
TB,18,336.9267916,5118.13113,2.425815513,1.829355842,2.423330399,1.816187277,0.276497398,0.75,U26,-2.338687474,H19
TB,18,335.5946165,5118.915439,2.318337398,2.685648448,2.20481944,1.848417387,0.234488112,0.25,U10,-2.604997701,H47
TB,18,335.5946165,5118.915439,2.301255065,2.531494628,2.204977002,1.851537718,0.469787168,0.5,U10,-2.604997701,H47
TB,18,335.5946165,5118.915439,2.32793414,2.297577807,2.246630766,1.782094922,0.560960674,0.75,U10,-2.604997701,H47
TB,18,333.6613121,5118.164549,2.424284604,1.312359662,2.309540319,1.130534157,0.051460715,0.25,U30,-2.123602071,H03
TB,18,333.6613121,5118.164549,2.587601447,1.304776046,2.43689569,1.095692639,0.051460715,0.5,U30,-2.123602071,H03
TB,18,333.6613121,5118.164549,2.676950832,1.287024146,2.508558495,1.077853912,0.051460715,0.75,U30,-2.123602071,H03
TB,18,333.7669324,5119.64135,2.330801772,1.684628967,2.289580373,1.518047015,0.121098075,0.25,U01,-2.550557513,H51
TB,18,333.7669324,5119.64135,2.265592115,2.107401352,2.235823212,1.919993116,0.43463935,0.5,U01,-2.550557513,H51
TB,18,333.7669324,5119.64135,2.394595959,2.374090203,2.372592222,2.204740773,0.442538346,0.75,U01,-2.550557513,H51
TB,18,333.6613445,5120.534109,2.355786212,5.780772145,2.292833462,4.494775347,0.458384237,0.25,U17,-2.604130307,H49
TB,18,333.6613445,5120.534109,2.334894815,3.021307353,2.30316403,2.691237543,0.50073103,0.5,U17,-2.604130307,H49
TB,18,333.6613445,5120.534109,2.380330521,2.549826874,2.359420601,2.371359088,0.511535844,0.75,U17,-2.604130307,H49
TB,18,336.0820414,5121.802291,2.318470752,1.690564079,2.249682879,1.43125172,0.12816315,0.25,U09,-2.257532714,H33
TB,18,336.0820414,5121.802291,2.389624654,1.65871578,2.357035672,1.528237247,0.185113352,0.5,U09,-2.257532714,H33
TB,18,336.0820414,5121.802291,2.451967349,1.534949104,2.436404036,1.480341343,0.188530987,0.75,U09,-2.257532714,H33
TB,18,338.2915056,5120.717602,2.421316894,1.904092578,2.24469199,1.266575616,0.099332771,0.25,U18,-2.219953365,H40
TB,18,338.2915056,5120.717602,2.435402853,1.441052078,2.356611165,1.248615284,0.119978257,0.5,U18,-2.219953365,H40
TB,18,338.2915056,5120.717602,2.46492053,1.33342301,2.414165869,1.2288563,0.135313346,0.75,U18,-2.219953365,H40
TB,18,335.1844211,5120.398506,2.207545812,2.461873283,2.195479282,2.361681825,0.335506058,0.25,U16,-2.397566627,H34
TB,18,335.1844211,5120.398506,2.308494212,1.998188739,2.303310576,1.966332604,0.339097629,0.5,U16,-2.397566627,H34
TB,18,335.1844211,5120.398506,2.367003476,1.778747344,2.363899371,1.763174958,0.339097629,0.75,U16,-2.397566627,H34
TB,19,333.4884993,5124.979054,2.592633348,1.024213431,2.496062656,1.010916177,0.006655931,0.25,H15,-2.913650036,H15
TB,19,333.4884993,5124.979054,2.515989954,1.100756027,2.350833811,1.026442886,0.038048506,0.5,H15,-2.913650036,H15
TB,19,333.4884993,5124.979054,2.270054692,1.639627288,2.077153425,1.157300512,0.448274136,0.75,H15,-2.913650036,H15
TB,19,333.9156272,5126.209489,2.291359569,5.270492994,2.226771335,4.080217767,0.544624329,0.25,H37,-2.710011721,H37
TB,19,333.9156272,5126.209489,2.327122179,3.307180004,2.303128575,3.023170635,0.571848154,0.5,H37,-2.710011721,H37
TB,19,333.9156272,5126.209489,2.360975168,2.621874645,2.340735083,2.442140641,0.572882414,0.75,H37,-2.710011721,H37
TB,19,335.4446221,5125.321682,2.419932909,4.991797499,2.31199749,3.278101124,0.301538944,0.25,H35,-2.458183527,H35
TB,19,335.4446221,5125.321682,2.432667203,3.104121301,2.39075536,2.663424398,0.343681097,0.5,H35,-2.458183527,H35
TB,19,335.4446221,5125.321682,2.451911944,2.346124613,2.437670658,2.236320768,0.343681097,0.75,H35,-2.458183527,H35
TB,19,337.443705,5125.39953,2.230012688,2.576930569,2.227883753,2.557648755,0.322605848,0.25,H05,-2.457700729,H05
TB,19,337.443705,5125.39953,2.413710409,3.001202713,2.405537587,2.912212126,0.358088493,0.5,H05,-2.457700729,H05
TB,19,337.443705,5125.39953,2.452441237,2.431345232,2.446108121,2.378952331,0.358088493,0.75,H05,-2.457700729,H05
TB,19,338.2827504,5124.457219,2.296745449,2.880237376,2.259883697,2.52373592,0.277980804,0.25,H33,-2.408496618,H33
TB,19,338.2827504,5124.457219,2.341529534,2.124221494,2.309141158,1.919073427,0.320197582,0.5,H33,-2.408496618,H33
TB,19,338.2827504,5124.457219,2.409424722,1.935673576,2.386272749,1.80711968,0.320256233,0.75,H33,-2.408496618,H33
TB,19,340.0164721,5124.797253,2.30448417,1.124049034,2.275865363,1.098940993,0.051154137,0.25,J12,-2.194731236,J12
TB,19,340.0164721,5124.797253,2.52329115,1.219371985,2.449893119,1.124458052,0.055979967,0.5,J12,-2.194731236,J12
TB,19,340.0164721,5124.797253,2.536381463,1.272678997,2.440486465,1.130979481,0.089715958,0.75,J12,-2.194731236,J12
TB,19,338.7932727,5125.243759,2.373644848,1.450037643,2.332299613,1.334821977,0.078486681,0.25,H18,-2.193862677,H18
TB,19,338.7932727,5125.243759,2.505793371,1.500622503,2.456164296,1.352211865,0.096540689,0.5,H18,-2.193862677,H18
TB,19,338.7932727,5125.243759,2.616098765,1.578266381,2.542373973,1.344427929,0.099889278,0.75,H18,-2.193862677,H18
TB,19,339.8445912,5122.959382,2.236132821,1.216640842,2.215357377,1.184907382,0.09176445,0.25,H51,-2.4485116,H51
TB,19,339.8445912,5122.959382,2.336360023,1.129748989,2.329410782,1.122859299,0.09176445,0.5,H51,-2.4485116,H51
TB,19,339.8445912,5122.959382,2.199498753,1.112882135,2.186973947,1.102229504,0.22594142,0.75,H51,-2.4485116,H51
TB,19,337.8379387,5123.758937,2.174831772,2.225271339,2.117802733,1.859885261,0.339685202,0.25,H14,-2.586954832,H14
TB,19,337.8379387,5123.758937,2.336410376,2.806044521,2.316765774,2.614892346,0.45758152,0.5,H14,-2.586954832,H14
TB,19,337.8379387,5123.758937,2.404863053,2.683629661,2.393990425,2.581784291,0.4904356,0.75,H14,-2.586954832,H14
TB,19,336.2861908,5124.091229,2.52837487,1.983577568,2.42895338,1.511129187,0.067280293,0.25,H28,-2.203117132,H28
TB,19,336.2861908,5124.091229,2.505956781,1.558078218,2.428636394,1.323031401,0.103024483,0.5,H28,-2.203117132,H28
TB,19,336.2861908,5124.091229,2.59725228,1.534884895,2.532134249,1.337475156,0.103024483,0.75,H28,-2.203117132,H28
TB,19,336.286175,5122.949048,2.265755157,1.135610864,2.186466983,1.072269162,0.063003063,0.25,H02,-2.34236598,H02
TB,19,336.286175,5122.949048,2.314336445,1.399385493,2.276417485,1.303480531,0.187276363,0.5,H02,-2.34236598,H02
TB,19,336.286175,5122.949048,2.397692324,1.601257697,2.375014398,1.514978326,0.253743172,0.75,H02,-2.34236598,H02
TB,19,335.8514961,5123.95625,2.324310508,5.543900373,2.248804738,4.107019341,0.500408411,0.25,H31,-2.721822262,H31
TB,19,335.8514961,5123.95625,2.39683916,4.381190736,2.345274074,3.584530027,0.579023361,0.5,H31,-2.721822262,H31
TB,19,335.8514961,5123.95625,2.446822996,3.791123562,2.402289874,3.198919131,0.604841709,0.75,H31,-2.721822262,H31
TB,19,334.8152934,5122.782933,2.24064669,4.425027733,2.172036504,3.391279309,0.56019187,0.25,H50,-2.886746168,H50
TB,19,334.8152934,5122.782933,2.314815127,3.099763395,2.239420429,2.366025853,0.56019187,0.5,H50,-2.886746168,H50
TB,19,334.8152934,5122.782933,2.348859525,3.127783469,2.257002393,2.256311576,0.736707926,0.75,H50,-2.886746168,H50
TB,19,334.421062,5124.600045,2.367481744,2.232262139,2.192792299,1.389773095,0.153045893,0.25,H57,-2.374634266,H57
TB,19,334.421062,5124.600045,2.43813954,2.175680783,2.298595473,1.47296124,0.220896721,0.5,H57,-2.374634266,H57
TB,19,334.421062,5124.600045,2.526625542,2.245042309,2.367792232,1.441546449,0.2385602,0.75,H57,-2.374634266,H57
TB,19,333.7260461,5123.662947,2.533699683,1.053517682,2.3596318,1.012834878,0.01273489,0.25,H39,-2.542331696,H39
TB,19,333.7260461,5123.662947,2.664007901,1.078116417,2.378374509,1.007515238,0.018004179,0.5,H39,-2.542331696,H39
TB,19,333.7260461,5123.662947,2.761501651,1.078116417,2.378045988,1.003337937,0.018004179,0.75,H39,-2.542331696,H39
TB,19,332.6797522,5123.79535,2.307345763,2.046875458,2.222684674,1.605407427,0.175876617,0.25,H47,-2.787762403,H47
TB,19,332.6797522,5123.79535,2.284028744,2.014409523,2.188691157,1.543902888,0.379477262,0.5,H47,-2.787762403,H47
TB,19,332.6797522,5123.79535,2.368055711,2.033345492,2.262266859,1.51665075,0.406335831,0.75,H47,-2.787762403,H47
TB,19,332.6898532,5123.195705,2.31936707,1.810529778,2.218181553,1.407776735,0.141383648,0.25,H17,-2.529925346,H17
TB,19,332.6898532,5123.195705,2.389886943,1.828618154,2.290521116,1.423240415,0.213916063,0.5,H17,-2.529925346,H17
TB,19,332.6898532,5123.195705,2.407895379,1.88821081,2.298868959,1.426836668,0.311470032,0.75,H17,-2.529925346,H17
TB,19,332.7201681,5122.279363,2.26972432,1.271292425,2.245088096,1.2255668,0.09039402,0.25,H40,-2.161733866,H40
TB,19,332.7201681,5122.279363,2.451728694,1.303851607,2.392669232,1.19512493,0.09039402,0.5,H40,-2.161733866,H40
TB,19,332.7201681,5122.279363,2.522322285,1.248873139,2.409281628,1.103890607,0.09039402,0.75,H40,-2.161733866,H40
TB,19,333.6072071,5119.525137,2.29811062,3.666302929,2.238089826,2.924391348,0.36095643,0.25,H11,-2.480119228,H11
TB,19,333.6072071,5119.525137,2.346226599,2.537760785,2.328960501,2.390071249,0.39079237,0.5,H11,-2.480119228,H11
TB,19,333.6072071,5119.525137,2.412614601,2.430987111,2.394601593,2.286163482,0.422520161,0.75,H11,-2.480119228,H11
TB,19,334.188499,5120.737399,2.234429168,2.903607674,2.216112673,2.716770087,0.363542795,0.25,H16,-2.603974581,H16
TB,19,334.188499,5120.737399,2.29026618,2.285162551,2.286029869,2.252951494,0.434479713,0.5,H16,-2.603974581,H16
TB,19,334.188499,5120.737399,2.332935709,2.060820917,2.331280136,2.050018579,0.478601933,0.75,H16,-2.603974581,H16
TB,19,335.0098562,5120.005353,2.319806949,1.517916336,2.282894395,1.399753947,0.106776714,0.25,H67,-2.33925128,H67
TB,19,335.0098562,5120.005353,2.414135337,1.832200831,2.348430247,1.537721903,0.193935871,0.5,H67,-2.33925128,H67
TB,19,335.0098562,5120.005353,2.497024396,1.795136739,2.42823527,1.501386844,0.200116634,0.75,H67,-2.33925128,H67
TB,19,335.3055639,5121.137147,2.352191269,1.204147277,2.249833615,1.091813907,0.054818392,0.25,H65,-2.216025352,H65
TB,19,335.3055639,5121.137147,2.438966223,1.49591441,2.319404829,1.207420884,0.126750946,0.5,H65,-2.216025352,H65
TB,19,335.3055639,5121.137147,2.534637307,1.50607443,2.435700263,1.247775937,0.129279375,0.75,H65,-2.216025352,H65
TB,19,337.2541067,5121.638122,2.352777273,2.981275038,2.344985968,2.897071136,0.228959799,0.25,H01,-2.336226463,H01
TB,19,337.2541067,5121.638122,2.373157759,2.157609014,2.372630849,2.153901501,0.286388159,0.5,H01,-2.336226463,H01
TB,19,337.2541067,5121.638122,2.423460188,1.8775361,2.423805643,1.879470139,0.289650202,0.75,H01,-2.336226463,H01
TB,19,337.9440625,5122.162478,2.319229781,2.213955756,2.282957855,1.971157763,0.185135603,0.25,H70,-2.256568909,H70
TB,19,337.9440625,5122.162478,2.365982597,1.8914974,2.350939472,1.809580771,0.247785568,0.5,H70,-2.256568909,H70
TB,19,337.9440625,5122.162478,2.413084299,1.689471855,2.403152949,1.645385218,0.2591573,0.75,H70,-2.256568909,H70
TB,19,338.4292882,5121.238342,2.236347228,1.484856336,2.225057268,1.448036217,0.145220041,0.25,H41,-2.259577036,H41
TB,19,338.4292882,5121.238342,2.308949064,1.363670067,2.294353053,1.327148062,0.181390524,0.5,H41,-2.259577036,H41
TB,19,338.4292882,5121.238342,2.354483227,1.412022645,2.341796453,1.376328265,0.242084503,0.75,H41,-2.259577036,H41
TB,19,338.4191694,5120.540054,2.283747821,1.183580142,2.253623936,1.145432562,0.068778515,0.25,H54,-2.163832188,H54
TB,19,338.4191694,5120.540054,2.363495117,1.183050842,2.330962423,1.1423094,0.098574638,0.5,H54,-2.163832188,H54
TB,19,338.4191694,5120.540054,2.401434345,1.251407162,2.349896292,1.169908922,0.150289774,0.75,H54,-2.163832188,H54
TB,19,339.0332925,5120.044235,2.608996187,1.658045723,2.393499697,1.136361829,0.037145615,0.25,H42,-2.107126951,H42
TB,19,339.0332925,5120.044235,2.55270299,1.51206912,2.408246281,1.177641396,0.080516338,0.5,H42,-2.107126951,H42
TB,19,339.0332925,5120.044235,2.598487645,1.514387456,2.444661234,1.166099314,0.100106239,0.75,H42,-2.107126951,H42
TB,19,340.8377834,5120.781436,2.277953431,1.47146224,2.272966902,1.455287215,0.120121717,0.25,H48,-2.500316381,H48
TB,19,340.8377834,5120.781436,2.252104127,1.732457465,2.250778927,1.726113864,0.350596428,0.5,H48,-2.500316381,H48
TB,19,340.8377834,5120.781436,2.319610981,1.818708963,2.316437663,1.802106415,0.426472664,0.75,H48,-2.500316381,H48
TB,19,340.6558018,5119.550998,2.267453962,1.916479272,2.142759566,1.39549831,0.190053463,0.25,H34,-2.270845413,H34
TB,19,340.6558018,5119.550998,2.40988149,1.980675066,2.292652626,1.449989774,0.219829082,0.5,H34,-2.270845413,H34
TB,19,340.6558018,5119.550998,2.43622766,1.891599583,2.318131788,1.401924006,0.277539372,0.75,H34,-2.270845413,H34
TB,19,339.9228803,5118.891658,2.332134812,1.039933554,2.305685437,1.03216987,0.025353432,0.25,H27,-2.445162773,H27
TB,19,339.9228803,5118.891658,2.41564063,1.079988565,2.388125047,1.064114875,0.051204443,0.5,H27,-2.445162773,H27
TB,19,339.9228803,5118.891658,2.408954348,1.110625132,2.386396656,1.092494126,0.093554258,0.75,H27,-2.445162773,H27
TB,19,338.59352,5118.237518,2.226327204,1.69467485,2.203421678,1.595993294,0.188717127,0.25,H03,-2.568306684,H03
TB,19,338.59352,5118.237518,2.397425973,1.715289899,2.358646918,1.551367715,0.188717127,0.5,H03,-2.568306684,H03
TB,19,338.59352,5118.237518,2.342020803,1.690822295,2.300447482,1.521659498,0.348699093,0.75,H03,-2.568306684,H03
TB,19,337.7393212,5119.904077,2.305873475,1.817207031,2.284832593,1.71248571,0.150337696,0.25,H23,-2.337627649,H23
TB,19,337.7393212,5119.904077,2.401374811,1.851242087,2.376615444,1.724924743,0.207526445,0.5,H23,-2.337627649,H23
TB,19,337.7393212,5119.904077,2.425729264,1.884969819,2.394406829,1.722652632,0.288514376,0.75,H23,-2.337627649,H23
TB,19,337.4360339,5118.94361,2.313444479,1.334146929,2.282538528,1.266153905,0.084791183,0.25,H36,-2.577240229,H36
TB,19,337.4360339,5118.94361,2.230612085,2.082145558,2.189907747,1.837767186,0.494911432,0.5,H36,-2.577240229,H36
TB,19,337.4360339,5118.94361,2.316474491,2.066715915,2.280448797,1.850483684,0.514431477,0.75,H36,-2.577240229,H36
TB,19,336.7081854,5119.608162,2.328113633,3.190661872,2.209491873,2.102992856,0.273685455,0.25,H20,-2.520367622,H20
TB,19,336.7081854,5119.608162,2.34050679,2.047723974,2.272539584,1.677576844,0.306605339,0.5,H20,-2.520367622,H20
TB,19,336.7081854,5119.608162,2.394716372,1.796591236,2.349652469,1.591025028,0.306605339,0.75,H20,-2.520367622,H20
TB,19,335.8236329,5119.379738,2.394418024,1.053431792,2.348099099,1.036647431,0.02270937,0.25,H52,-2.587504148,H52
TB,19,335.8236329,5119.379738,2.252432998,1.199826323,2.210398176,1.144500713,0.164083958,0.5,H52,-2.587504148,H52
TB,19,335.8236329,5119.379738,2.257703293,1.269837088,2.209299189,1.187219433,0.284227371,0.75,H52,-2.587504148,H52
TB,19,335.3636587,5118.751545,2.271810083,1.674945751,2.169007505,1.329570329,0.153394222,0.25,H68,-2.171485662,H68
TB,19,335.3636587,5118.751545,2.370672691,1.440229413,2.247988642,1.177792816,0.156869411,0.5,H68,-2.171485662,H68
TB,19,335.3636587,5118.751545,2.472965372,1.4606626,2.324200233,1.152771998,0.157954931,0.75,H68,-2.171485662,H68
TB,19,333.9079391,5118.445252,2.439017871,1.776980476,2.394987999,1.579872968,0.083656788,0.25,H38,-2.131422997,H38
TB,19,333.9079391,5118.445252,2.609201296,1.824690791,2.501450757,1.396662739,0.085662127,0.5,H38,-2.131422997,H38
TB,19,333.9079391,5118.445252,2.604715729,1.637193916,2.499611426,1.30423696,0.111187935,0.75,H38,-2.131422997,H38
TB,19,336.2431424,5117.957197,2.511283119,1.350424022,2.399607109,1.151230436,0.038269758,0.25,H46,-2.075619221,H46
TB,19,336.2431424,5117.957197,2.584461167,1.356068198,2.419192098,1.100991625,0.05697751,0.5,H46,-2.075619221,H46
TB,19,336.2431424,5117.957197,2.706524751,1.424480242,2.462330658,1.065367493,0.05697751,0.75,H46,-2.075619221,H46
